type,title,cast,release_year,id,duration_type,duration_int,calificacion,califPromedio
tv show,so random!,"tiffany thornton, sterling knight, brandon mychal smith, doug brochu, allisyn ashley arm",2011,ds172,season,1,3.0,3.5
movie,flicka,"alison lohman, tim mcgraw, maria bello, ryan kwanten, danny pino, dallas roberts",2006,ds173,min,95,2.5,3.4
movie,"miraculous world: shanghai, the legend of ladydragon","cristina 'vee"" valenzuela, bryce papenbrook, keith silverstein, carrie keranen, todd haberkorn, max mittelman",2021,ds174,min,54,2.0,3.5
movie,orca vs. great white,"kina scollay, ingrid visser, ray robertson",2021,ds175,min,44,5.0,3.6
movie,rogue shark?,mocean melvin,2021,ds176,min,44,3.5,3.6
movie,shark beach with chris hemsworth,chris hemsworth,2021,ds177,min,44,4.0,3.5
movie,shark gangs,,2021,ds178,min,44,4.0,3.5
movie,the croc that ate jaws,dan nachtrab,2021,ds179,min,44,5.0,3.6
tv show,when sharks attack,eric meyers,2013,ds180,seasons,7,1.0,3.4
tv show,breaking bobby bones,bobby bones,2021,ds181,season,1,4.5,3.6
tv show,mickey mouse mixed-up adventures,"bret iwan, russi taylor, bill farmer, daniel ross, tress macneile",2019,ds182,season,1,3.5,3.5
tv show,monsters at work,"billy crystal, john goodman, ben feldman, mindy kaling, henry winkler, lucas neff",2021,ds183,season,1,5.0,3.5
movie,"the good, the bart, and the loki","dan castellaneta, nancy cartwright, yeardley smith",2021,ds184,min,6,2.5,3.5
tv show,disney raven's home,"raven-symoné , issac brown, navia robinson, jason maybaum, sky katz, anneliese van der pol",2016,ds185,seasons,4,5.0,3.6
movie,the sandlot,"art la fleur, tom guiry, mike vitar, patrick renna, chauncey leopardi, marty york",1993,ds186,min,101,4.5,3.6
movie,the sandlot 2,"max lloyd-jones, james willson, samantha burton, brett kelly, james earl jones, cole evan weiss",2005,ds187,min,98,4.0,3.6
movie,adventures in babysitting,"elisabeth shue, maia brewton, keith coogan, anthony rapp, calvin levels, vincent phillip d'onofrio",1987,ds188,min,102,3.0,3.6
tv show,running wild with bear grylls,bear grylls,2019,ds189,seasons,2,4.0,3.5
tv show,the mysterious benedict society,"tony hale, kristen schaal, mystic inscho, seth carr, marta kessler, emmy deoliveira",2021,ds190,season,1,4.5,3.5
movie,wolfgang,wolfgang puck,2021,ds191,min,80,2.5,3.5
tv show,dino ranch,"tyler nathan, jacob mazeral, ava ro, scott gorman, athena karkanis",2021,ds192,season,1,3.5,3.5
tv show,disney just roll with it,"ramon reed, kaylin hayman, suzi barrett, tobie windham",2018,ds193,seasons,2,5.0,3.5
tv show,"heartland docs, dvm","dr. erin schroeder, dr. ben schroeder",2019,ds194,seasons,3,4.0,3.5
movie,luca,"jacob tremblay, jack dylan grazer, emma berman, maya rudolph, marco barricelli, jim gaffigan",2021,ds195,min,101,4.0,3.5
tv show,star wars vintage: droids,"anthony daniels, r2-d2, lesleh donaldson, andrew sabiston, don francks, dan hennessey",1985,ds196,seasons,2,3.0,3.5
tv show,puppy dog pals,"harland williams, isaac brown, jessica dicicco, sam lavagnino, leslie baker, tara strong",2016,ds197,seasons,4,3.0,3.5
movie,strange magic,"alan cumming, evan rachel wood, elijah kelley, meredith anne bull, sam palladio, kristin chenoweth",2015,ds198,min,101,4.0,3.5
movie,the happiest millionaire,"fred macmurray, tommy steele, greer garson, geraldine page, gladys cooper, hermione baddeley",1967,ds199,min,170,4.0,3.6
movie,the pacifier,"vin diesel, lauren graham, faith ford, brittany snow, max thieriot, chris potter",2005,ds200,min,97,5.0,3.6
tv show,zenimation,,2020,ds201,seasons,2,3.0,3.5
tv show,loki,tom hiddleston,2021,ds202,season,1,3.0,3.5
tv show,gordon ramsay: uncharted,gordon ramsay,2018,ds203,seasons,3,3.0,3.6
tv show,muppet babies,"matt danner, melanie harrison, ben diskin, eric bauza, dee baker, jessica dicicco",2017,ds204,seasons,3,3.0,3.6
movie,raya and the last dragon,"kelly marie tran, awkwafina , izaac wang, gemma chan, daniel dae kim, benedict wong",2021,ds205,min,112,5.0,3.5
movie,red tails,"terrence howard, cuba gooding jr., nate parker, david oyelowo, tristan wilds, ne-yo",2012,ds206,min,126,3.5,3.6
movie,us again,,2021,ds207,min,7,2.0,3.5
movie,american eid,"shanessa khawaja, jenna qureshi, cash herrera, fazeelat aslam, maya bednarek, iris starlett perry",2021,ds208,min,21,2.5,3.6
tv show,bluey,"dave mccormack, melanie zanetti, brad elliot, hsiao-ling tang",2019,ds209,seasons,2,2.0,3.4
movie,dinner is served,"qi sun, briana liu, ben wang, harry jarvis, ray wise, dejean brown",2021,ds210,min,21,1.0,3.5
tv show,disney sydney to the max,"ruth righi, ava kolker, jackson dollinger, christian simon, ian kesler, caroline rhea",2018,ds211,seasons,3,3.0,3.6
movie,growing fangs,"keyla monterroso mejia, cristela alonzo, grace song, olivia sullivent, gilberto ortiz, sean burgos",2021,ds212,min,20,4.0,3.5
tv show,kingdom of the polar bears,dennis compayre,2021,ds213,season,1,3.0,3.5
movie,let's be tigers,"otmara marrero, dash mccloud, greg worswick, mike millan",2021,ds214,min,15,1.0,3.6
movie,the last of the chupacabras,"melba martinez ph.d, cici lau, seven true-divine purnell, william knight, amanda maddock, ronald binion",2021,ds215,min,14,4.0,3.6
movie,the little prince(ss),"kalo moss, ching yin ryan hu, evan lai, brian yang, lynn chen, danni wang",2021,ds216,min,19,4.5,3.5
tv show,wicked tuna,mike rowe,2016,ds217,seasons,10,3.0,3.5
tv show,big city greens,"chris houghton, marieve herington, bob joles, artemis pebdani",2017,ds218,seasons,2,4.0,3.5
tv show,fury files,chi mcbride,2013,ds219,season,1,4.5,3.6
tv show,ice road rescue,"david wartnaby, bjørn lægreid, thord paulsen",2015,ds220,seasons,5,3.0,3.6
movie,tinker bell and the legend of the neverbeast,"ginnifer goodwin, mae whitman, rosario dawson, lucy liu, raven-symoné , megan hilty",2014,ds221,min,79,4.0,3.5
tv show,schoolhouse rock!,"bob dorough, jack sheldon, lynn ahrens, grady tate, blossom dearie, essra mohawk",1973,ds222,seasons,6,2.0,3.6
tv show,disney special agent oso: three healthy steps (shorts),"sean astin, meghan strange, phill lewis, amber hood, brad garrett",2011,ds223,season,1,3.5,3.5
tv show,race to the center of the earth,chris payne gilbert,2021,ds224,season,1,4.0,3.5
tv show,special agent oso,"sean astin, meghan strange, gary anthony williams, amber hood, cam clarke, phill lewis",2009,ds225,seasons,2,3.0,3.6
movie,x-men: the last stand,"hugh jackman, halle berry, ian mckellen, famke janssen, anna paquin, kelsey grammer",2006,ds226,min,105,3.0,3.6
tv show,the incredible hulk,"neal mcdonough, john vernon, luke perry, lou ferrigno, genie francis",1996,ds227,seasons,2,4.0,3.5
movie,fantastic four: rise of the silver surfer,"ioan gruffudd, jessica alba, chris evans, michael chiklis, julian mcmahon, kerry washington",2007,ds228,min,93,5.0,3.4
tv show,wander over yonder,"jack mcbrayer, april winchell, keith ferguson, tom kenny",2013,ds229,seasons,2,4.0,3.5
movie,wild hearts can't be broken,"gabrielle anwar, michael schoeffling, kathleen york, dylan kussman, cliff robertson, frank renzulli",1991,ds230,min,89,4.0,3.6
movie,"maggie simpson in ""the force awakens from its nap""",,2021,ds231,min,4,5.0,3.5
movie,star wars biomes,,2021,ds232,min,18,3.0,3.6
tv show,star wars vehicle flythroughs,,2021,ds233,season,1,4.0,3.4
tv show,the bad batch,dee bradley baker,2021,ds234,season,1,2.0,3.6
tv show,spider-man,"christopher daniel barnes, edward asner, linda gray, rodney saulsberry, liz georges, saratoga ballantine",1994,ds235,seasons,5,4.0,3.6
movie,22 vs. earth,"tina fey, richard ayoade, alice braga",2021,ds236,min,9,5.0,3.5
tv show,adventures in wonderland,"patrick richwood, reece holland, john robert hoffman, wesley mann, harry waters jr., john lovelady",1996,ds237,season,1,3.5,3.5
movie,disney my music story sukimaswitch,"takuya ohashi, shintaro tokita",2020,ds238,min,81,4.0,3.5
tv show,ducktales,"david tennant, danny pudi, ben schwartz, bobby moynihan, kate micucci, tony anselmo",2017,ds239,seasons,3,4.0,3.6
movie,oklahoma!,"gordon macrae, gloria grahame, gene nelson",1956,ds240,min,148,3.0,3.5
movie,baby's day out,"joe mantegna, lara flynn boyle, joe pantoliano, brian haley, cynthia nixon, fred dalton thompson",1994,ds241,min,99,3.0,3.5
movie,being the queen,,2020,ds242,min,44,3.0,3.6
tv show,liv and maddie,"dove cameron, joey bragg, tenzing norgay trainor, kali rocha, benjamin king",2013,ds243,seasons,4,5.0,3.6
tv show,secrets of the whales,"sigourney weaver, james cameron, brian skerry",2021,ds244,season,1,1.5,3.5
tv show,big shot,"john stamos, jessalyn gilsig, yvette nicole brown, richard robichaux, sophia mitri schloss, nell verlaque",2021,ds245,season,1,2.5,3.5
tv show,earth moods,,2021,ds246,season,1,3.0,3.6
tv show,primal survivor,hazen audel,2014,ds247,seasons,5,4.0,3.5
movie,rio,"anne hathaway, jesse eisenberg, will.i.am , jamie foxx, george lopez, tracy morgan",2011,ds248,min,99,2.0,3.5
movie,the kid who would be king,"louis ashbourne serkis, tom taylor, rebecca ferguson, patrick stewart, denise gough, dean chaumoo",2019,ds249,min,121,3.5,3.5
movie,treasure buddies,"richard riehle, mason cook, adam alexi-malle, lochlyn munro, mo gallini, christopher maleki",2012,ds250,min,96,4.5,3.6
movie,white fang 2: myth of the white wolf,"scott bairstow, charmaine craig, alfred molina, geoffrey lewis, al harrington, anthony michael ruivivar",1994,ds251,min,106,2.5,3.6
movie,cesar millan: the real story,cesar millan,2012,ds252,min,45,5.0,3.6
tv show,future-worm!,"andy milonakis, james adomian, corey burton, melanie lynskey, ryan quincy, neil degrasse tyson",2016,ds253,season,1,5.0,3.5
tv show,kick buttowski: suburban daredevil,"charlie schlatter, matt jones, danny cooksey",2010,ds254,seasons,2,3.5,3.5
movie,man of the house,"chevy chase, farrah fawcett, jonathan taylor thomas, george wendt",1995,ds255,min,97,3.0,3.5
movie,mark twain and me,"jason robards, talia shire, r.h. thomson, fiona reid, chris wiggins, amy stewart",1991,ds256,min,93,1.0,3.7
movie,squanto: a warrior's tale,"adam beach, eric schweig, michael gambon, nathaniel parker, alex norton, sheldon peters wolfchild",1994,ds257,min,102,4.0,3.6
movie,caravan of courage: an ewok adventure,"eric walker, warwick davis, fionnula flanagan, guy boyd, aubree miller, daniel frishman",1984,ds258,min,97,4.0,3.5
movie,ewoks: the battle for endor,"wilford brimley, warwick davis, aubree miller, siân phillips, carel struycken, niki botelho",1985,ds259,min,97,5.0,3.6
tv show,higglytown heroes,"frankie ryan manriquez, taylor masamitsu, liliana mumy, rory thost, edie mcclurg",2004,ds260,seasons,2,2.0,3.5
movie,island at the top of the world,"david hartman, donald sinden, jacques marin, mako , david gwillim, agneta eckemyr",1974,ds261,min,94,5.0,3.4
tv show,made in a day,craig whitney,2020,ds262,season,1,4.5,3.6
movie,night at the museum,"ben stiller, carla gugino, dick van dyke, mickey rooney, bill cobbs, jake cherry",2006,ds263,min,109,5.0,3.5
tv show,secrets of the zoo,mocean melvin,2017,ds264,seasons,4,3.0,3.5
movie,sharks of the bermuda triangle,mike new,2020,ds265,min,45,3.0,3.6
tv show,star wars vintage: clone wars 2d micro-series,"mat lucas, james arnold taylor, tom kane, grey delisle, corey burton, andré sogliuzzo",2021,ds266,season,1,4.0,3.5
movie,star wars vintage: story of the faithful wookiee,,2021,ds267,min,9,1.0,3.5
tv show,star wars: ewoks,"jim henshaw, cree summer francks, jackie burroughs, george buza, doug chamberlain, paul chato",1985,ds268,seasons,2,2.5,3.5
movie,the big year,"steve martin, jack black, owen wilson, brian dennehy, anjelica huston, rashida jones",2011,ds269,min,101,2.0,3.5
movie,the last ice,,2020,ds270,min,82,3.5,3.6
movie,third man on the mountain,"michael rennie, james macarthur, janet munro, james donald, herbert lom, laurence naismith",1959,ds271,min,107,4.0,3.5
tv show,walk the prank,"cody veith, bryce gheisar, brandon severs, jillian shea spaeder, tobie windham",2016,ds272,seasons,3,3.0,3.6
movie,gnomeo & juliet,"james mcavoy, emily blunt, matt lucas, ashley jensen, michael caine, jim cummings",2011,ds273,min,86,3.0,3.6
tv show,pickle and peanut,"johnny pemberton, jon heder, dana snyder, joel trussell",2015,ds274,seasons,2,3.0,3.6
tv show,the mighty ducks: game changers,,2021,ds275,season,1,3.0,3.6
tv show,disney big hero 6 the series,"scott adsit, ryan potter, brooks wheelan, jamie chung, khary payton, genesis rodriguez",2017,ds276,seasons,3,2.5,3.5
movie,disney my music story: perfume,"a-chan , kashiyuka , nocchi",2019,ds277,min,53,5.0,3.6
tv show,mexico untamed,juan monsalvez,2018,ds278,season,1,3.0,3.6
tv show,the falcon and the winter soldier,"anthony mackie, sebastian stan, daniel brühl, emily vancamp, wyatt russell",2021,ds279,season,1,5.0,3.5
movie,doc mcstuffins: the doc is in,"laya deleon hayes, loretta devine, lara jill miller, robbie rist, anthony anderson, dr myiesha taylor,  md",2020,ds280,min,24,4.5,3.6
tv show,marvel studios assembled,,2021,ds281,season,1,3.0,3.5
movie,miss peregrine's home for peculiar children,"eva green, asa butterfield, samuel l. jackson, judi dench, rupert everett, allison janney",2016,ds282,min,127,4.0,3.5
movie,own the room,"alondra toledo, daniela blanco, henry onyango, jason hadzikostas, santosh pandey",2021,ds283,min,91,3.0,3.5
movie,garfield: a tail of two kitties,"breckin meyer, jennifer love hewitt, billy connolly, bill murray",2006,ds284,min,79,4.0,3.5
tv show,american dragon: jake long,"dante basco, jeff bennett, amy bruckner, john dimaggio, charlie finn, kittie",2004,ds285,seasons,2,5.0,3.6
tv show,car sos,,2012,ds286,seasons,8,4.5,3.5
tv show,disney channel games 2008,,2008,ds287,season,1,3.0,3.6
tv show,disney roll it back (shorts),"ramon reed, kaylin hayman, suzi barrett, tobie windham, jc currais",2019,ds288,season,1,5.0,3.6
tv show,dog with a blog,"g hannelius, blake michael, francesca capaldi, stephen full, regan burns, beth littleford",2012,ds289,seasons,3,2.0,3.5
tv show,mickey go local,"azran bin ahmad, rozita binti mohamed hussain, shamsir bin mohd shahar, suzana binti ahmad",2019,ds290,season,1,5.0,3.6
movie,myth: a frozen tale,evan rachel wood,2021,ds291,min,12,4.0,3.5
movie,okavango: river of dreams,dereck joubert,2020,ds292,min,95,5.0,3.5
tv show,pair of kings,"mitchel musso, doc shaw, kelsey chow, ryan ochoa, geno segers",2010,ds293,seasons,3,5.0,3.6
tv show,secrets of sulphur springs,"preston oliver, kyliegh curran, elle graham, madeleine mcgraw, landon gordon, kelly frye",2021,ds294,season,1,4.0,3.5
movie,shanghai disney resort grand opening gala,,2016,ds295,min,24,4.0,3.5
movie,cheaper by the dozen,"steve martin, bonnie hunt, hilary duff, tom welling, piper perabo",2003,ds296,min,99,2.0,3.6
movie,cheaper by the dozen 2,"steve martin, eugene levy, bonnie hunt, tom welling, piper perabo, carmen electra",2005,ds297,min,95,1.0,3.6
movie,flora & ulysses,"matilda lawler, alyson hannigan, ben schwartz, anna deavere smith, danny pudi, benjamin evan ainsworth",2021,ds298,min,95,2.0,3.5
movie,the book of life,"diego luna, zoe saldana, channing tatum, ron perlman, christina applegate, ice cube",2014,ds299,min,101,3.5,3.5
tv show,the muppet show,"jim henson, frank oz, dave goelz, richard hunt, eren ozker, john lovelady",1976,ds300,seasons,5,3.5,3.6
tv show,marvel battleworld: mystery of the thanostones,"giles panton, rebecca shoichet, jesse inocalla, brad swaile, deven mack, ian hanlin",2020,ds301,season,1,2.0,3.5
movie,marvel's behind the mask,,2021,ds302,min,65,4.0,3.6
movie,rodgers & hammerstein's cinderella,"brandy norwood, whitney houston, bernadette peters, paolo montalbán, whoopi goldberg, victor garber",1997,ds303,min,86,3.0,3.5
movie,you again,"kristen bell, sigourney weaver, jamie lee curtis, odette yustman, kristin chenoweth, victor garber",2010,ds304,min,106,2.5,3.5
movie,disney my music story: yoshiki,yoshiki,2019,ds305,min,48,4.0,3.5
movie,expedition everest,tate donovan,2020,ds306,min,45,3.0,3.6
movie,upside-down magic,"izabela rose, siena agudong, kyle howard, elie samouhi, alison fernandez, max torina",2020,ds307,min,97,3.0,3.6
tv show,wicked tuna: outer banks,bill ratner,2013,ds308,seasons,7,4.0,3.6
tv show,dinosaurs,,1991,ds309,seasons,4,3.0,3.5
movie,texas storm squad,sam douglas,2020,ds310,min,44,5.0,3.5
tv show,pixar popcorn,"ellen degeneres, craig t. nelson, holly hunter, keegan-michael key, jordan peele",2021,ds311,season,1,4.0,3.6
movie,wild uganda,russell boulter,2018,ds312,min,45,5.0,3.6
tv show,elena of avalor,"aimee carrero, jenna ortega, keith ferguson, jillian reed, carlos alazraqui, mikey kelley",2015,ds313,seasons,3,5.0,3.6
movie,isle of dogs,"bryan cranston, koyu rankin, edward norton, bob balaban, jeff goldblum, bill murray",2018,ds314,min,102,4.0,3.6
movie,mary poppins returns,"emily blunt, lin-manuel miranda, ben whishaw, emily mortimer, julie walters, pixie davies",2018,ds315,min,140,4.5,3.5
tv show,wandavision,"elizabeth olsen, paul bettany, teyonah parris, kathryn hahn, randall park, kat dennings",2021,ds316,season,1,4.0,3.5
tv show,disney fam jam,"phil wright, ariel martin, trevor tordjman",2020,ds317,season,1,3.0,3.4
movie,ferdinand,"jack gore, jet jurgensmeyer, nile diaz, colin h. murphy, carlos saldanha, jeremy sisto",2017,ds318,min,111,2.5,3.6
tv show,marvel studios legends,,2021,ds319,season,1,4.0,3.5
movie,toy story: that time forgot,"tom hanks, tim allen, kristen schaal, kevin mckidd, emily hahn, wallace shawn",2014,ds320,min,22,5.0,3.5
movie,700 sharks,paul bandey,2018,ds321,min,45,1.5,3.5
